epoch,step,train_dataset_iou,train_loss,train_per_image_iou,valid_dataset_iou,valid_loss,valid_per_image_iou
51,987,,,,0.6444548964500427,0.48118430376052856,0.6655982732772827
51,987,0.6444548964500427,0.3927936851978302,0.6655982732772827,,,
52,1006,,,,0.6150782704353333,0.4795953929424286,0.64909827709198
52,1006,0.6150782704353333,0.38976630568504333,0.64909827709198,,,
53,1025,,,,0.6577861309051514,0.477931410074234,0.6851223707199097
53,1025,0.6577861309051514,0.38703709840774536,0.6851223707199097,,,
54,1044,,,,0.6353762149810791,0.47673481702804565,0.6684741377830505
54,1044,0.6353762149810791,0.3840480148792267,0.6684741377830505,,,
55,1063,,,,0.6241843104362488,0.47500836849212646,0.6473441123962402
55,1063,0.6241843104362488,0.38128340244293213,0.6473441123962402,,,
56,1082,,,,0.6212753057479858,0.4739384055137634,0.6569082736968994
56,1082,0.6212753057479858,0.3786107301712036,0.6569082736968994,,,
57,1101,,,,0.6406295895576477,0.47304868698120117,0.6687377095222473
57,1101,0.6406295895576477,0.3759324550628662,0.6687377095222473,,,
58,1120,,,,0.6127127408981323,0.47180455923080444,0.6516844034194946
58,1120,0.6127127408981323,0.3731095790863037,0.6516844034194946,,,
59,1139,,,,0.6535648703575134,0.47041401267051697,0.6794332265853882
59,1139,0.6535648703575134,0.3705432415008545,0.6794332265853882,,,
60,1158,,,,0.6270771622657776,0.46955278515815735,0.6654710173606873
60,1158,0.6270771622657776,0.36794179677963257,0.6654710173606873,,,
61,1177,,,,0.6401599049568176,0.46822425723075867,0.6699610948562622
61,1177,0.6401599049568176,0.3654761016368866,0.6699610948562622,,,
62,1196,,,,0.646149218082428,0.46673911809921265,0.6712084412574768
62,1196,0.646149218082428,0.36282286047935486,0.6712084412574768,,,
63,1215,,,,0.6205408573150635,0.4657367169857025,0.6441225409507751
63,1215,0.6205408573150635,0.36083024740219116,0.6441225409507751,,,
64,1234,,,,0.5764797925949097,0.46497297286987305,0.6088264584541321
64,1234,0.5764797925949097,0.35834768414497375,0.6088264584541321,,,
65,1253,,,,0.6040822863578796,0.4643614590167999,0.6419028639793396
65,1253,0.6040822863578796,0.3560589849948883,0.6419028639793396,,,
66,1272,,,,0.6386605501174927,0.46333006024360657,0.6623064279556274
66,1272,0.6386605501174927,0.3537832200527191,0.6623064279556274,,,
67,1291,,,,0.6325749754905701,0.462286114692688,0.666909396648407
67,1291,0.6325749754905701,0.3514367341995239,0.666909396648407,,,
68,1310,,,,0.6198710799217224,0.4613504409790039,0.6556233763694763
68,1310,0.6198710799217224,0.34935882687568665,0.6556233763694763,,,
69,1329,,,,0.6200352907180786,0.4605078399181366,0.6539197564125061
69,1329,0.6200352907180786,0.3473815619945526,0.6539197564125061,,,
70,1348,,,,0.6409393548965454,0.46028274297714233,0.6738452315330505
70,1348,0.6409393548965454,0.34559211134910583,0.6738452315330505,,,
71,1367,,,,0.5952554941177368,0.4599502980709076,0.6297759413719177
71,1367,0.5952554941177368,0.34374263882637024,0.6297759413719177,,,
72,1386,,,,0.5870417356491089,0.4594579041004181,0.626553475856781
72,1386,0.5870417356491089,0.34186339378356934,0.626553475856781,,,
73,1405,,,,0.6554344296455383,0.4586597979068756,0.6868909597396851
73,1405,0.6554344296455383,0.34013402462005615,0.6868909597396851,,,
74,1424,,,,0.6421127915382385,0.45799532532691956,0.6662352085113525
74,1424,0.6421127915382385,0.3382626175880432,0.6662352085113525,,,
75,1443,,,,0.646900475025177,0.4572385251522064,0.6810768246650696
75,1443,0.646900475025177,0.3363882899284363,0.6810768246650696,,,
76,1462,,,,0.638592541217804,0.45643091201782227,0.6699090600013733
76,1462,0.638592541217804,0.3346410095691681,0.6699090600013733,,,
77,1481,,,,0.5909429788589478,0.4564781188964844,0.6284826397895813
77,1481,0.5909429788589478,0.333110511302948,0.6284826397895813,,,
78,1500,,,,0.582129180431366,0.45602723956108093,0.6276212334632874
78,1500,0.582129180431366,0.33130064606666565,0.6276212334632874,,,
79,1519,,,,0.6660980582237244,0.4553073048591614,0.6907269358634949
79,1519,0.6660980582237244,0.3296234905719757,0.6907269358634949,,,
80,1538,,,,0.6311227679252625,0.4546296000480652,0.6561731696128845
80,1538,0.6311227679252625,0.3276863694190979,0.6561731696128845,,,
81,1557,,,,0.629540205001831,0.45398151874542236,0.661652147769928
81,1557,0.629540205001831,0.3257966637611389,0.661652147769928,,,
82,1576,,,,0.662279486656189,0.4532109498977661,0.6897438764572144
82,1576,0.662279486656189,0.32415226101875305,0.6897438764572144,,,
83,1595,,,,0.6402124166488647,0.4523301124572754,0.6720346212387085
83,1595,0.6402124166488647,0.3222320079803467,0.6720346212387085,,,
84,1614,,,,0.6596022248268127,0.45181578397750854,0.6863905191421509
84,1614,0.6596022248268127,0.3204101622104645,0.6863905191421509,,,
85,1633,,,,0.6438889503479004,0.4510330259799957,0.6722041368484497
85,1633,0.6438889503479004,0.31879952549934387,0.6722041368484497,,,
86,1652,,,,0.6681514978408813,0.450304239988327,0.6912828683853149
86,1652,0.6681514978408813,0.31708940863609314,0.6912828683853149,,,
87,1671,,,,0.6657397747039795,0.4497072696685791,0.6885814070701599
87,1671,0.6657397747039795,0.31557196378707886,0.6885814070701599,,,
88,1690,,,,0.6499687433242798,0.4491609036922455,0.6812683939933777
88,1690,0.6499687433242798,0.31403428316116333,0.6812683939933777,,,
89,1709,,,,0.6347382068634033,0.4487096071243286,0.6651851534843445
89,1709,0.6347382068634033,0.3125205338001251,0.6651851534843445,,,
90,1728,,,,0.6593837141990662,0.4481561779975891,0.6849763989448547
90,1728,0.6593837141990662,0.3110417425632477,0.6849763989448547,,,
91,1747,,,,0.6525107622146606,0.447544127702713,0.678281307220459
91,1747,0.6525107622146606,0.3094654977321625,0.678281307220459,,,
92,1766,,,,0.6633282899856567,0.4470747411251068,0.6904243230819702
92,1766,0.6633282899856567,0.30797895789146423,0.6904243230819702,,,
93,1785,,,,0.6212913393974304,0.4467138648033142,0.6587737202644348
93,1785,0.6212913393974304,0.30637162923812866,0.6587737202644348,,,
94,1804,,,,0.6222320199012756,0.4462035000324249,0.6469200849533081
94,1804,0.6222320199012756,0.30476588010787964,0.6469200849533081,,,
95,1823,,,,0.6420379281044006,0.44558849930763245,0.6728495955467224
95,1823,0.6420379281044006,0.303361177444458,0.6728495955467224,,,
96,1842,,,,0.619257926940918,0.4453836977481842,0.6542541980743408
96,1842,0.619257926940918,0.3020467162132263,0.6542541980743408,,,
97,1861,,,,0.644347608089447,0.44484075903892517,0.6689982414245605
97,1861,0.644347608089447,0.3007356524467468,0.6689982414245605,,,
98,1880,,,,0.6314776539802551,0.44435998797416687,0.6656454205513
98,1880,0.6314776539802551,0.2993917465209961,0.6656454205513,,,
99,1899,,,,0.6640673875808716,0.4439147710800171,0.6925244331359863
99,1899,0.6640673875808716,0.2979002594947815,0.6925244331359863,,,
100,1918,,,,0.6715527176856995,0.4432760775089264,0.697508692741394
100,1918,0.6715527176856995,0.2965286076068878,0.697508692741394,,,
101,1937,,,,0.6407495737075806,0.4427335858345032,0.6719287633895874
101,1937,0.6407495737075806,0.2950885593891144,0.6719287633895874,,,
102,1956,,,,0.6514647603034973,0.44206488132476807,0.6742557287216187
102,1956,0.6514647603034973,0.2937978208065033,0.6742557287216187,,,
103,1975,,,,0.648764967918396,0.4415855407714844,0.6761597990989685
103,1975,0.648764967918396,0.29238656163215637,0.6761597990989685,,,
104,1994,,,,0.6695683598518372,0.44099149107933044,0.6949448585510254
104,1994,0.6695683598518372,0.2910309135913849,0.6949448585510254,,,
105,2013,,,,0.6585127711296082,0.44041207432746887,0.6858595013618469
105,2013,0.6585127711296082,0.28972509503364563,0.6858595013618469,,,
106,2032,,,,0.62955641746521,0.4398893415927887,0.6615644693374634
106,2032,0.62955641746521,0.28830987215042114,0.6615644693374634,,,
107,2051,,,,0.6521233916282654,0.43936771154403687,0.6775078773498535
107,2051,0.6521233916282654,0.28697469830513,0.6775078773498535,,,
108,2070,,,,0.6560326218605042,0.43875202536582947,0.6829896569252014
108,2070,0.6560326218605042,0.2856394350528717,0.6829896569252014,,,
109,2089,,,,0.6153163313865662,0.43831560015678406,0.6487590670585632
109,2089,0.6153163313865662,0.2842921018600464,0.6487590670585632,,,
110,2108,,,,0.6350612044334412,0.43798843026161194,0.6662999987602234
110,2108,0.6350612044334412,0.2830512523651123,0.6662999987602234,,,
111,2127,,,,0.6384925842285156,0.4375759959220886,0.6665873527526855
111,2127,0.6384925842285156,0.28189805150032043,0.6665873527526855,,,
112,2146,,,,0.6408300399780273,0.4371132552623749,0.6712916493415833
112,2146,0.6408300399780273,0.2806670069694519,0.6712916493415833,,,
113,2165,,,,0.6335418224334717,0.43673819303512573,0.6655205488204956
113,2165,0.6335418224334717,0.2796100974082947,0.6655205488204956,,,
114,2184,,,,0.6388089060783386,0.4364185929298401,0.6670557260513306
114,2184,0.6388089060783386,0.27853596210479736,0.6670557260513306,,,
115,2203,,,,0.6495617628097534,0.4360745847225189,0.6763548254966736
115,2203,0.6495617628097534,0.2775065302848816,0.6763548254966736,,,
116,2222,,,,0.6416702270507812,0.43568459153175354,0.6680639386177063
116,2222,0.6416702270507812,0.27641135454177856,0.6680639386177063,,,
117,2241,,,,0.6364526152610779,0.43539562821388245,0.6653081774711609
117,2241,0.6364526152610779,0.2753852307796478,0.6653081774711609,,,
118,2260,,,,0.6551141738891602,0.4348220229148865,0.6796162128448486
118,2260,0.6551141738891602,0.2743575870990753,0.6796162128448486,,,
119,2279,,,,0.6180122494697571,0.4344588816165924,0.656360387802124
119,2279,0.6180122494697571,0.27337929606437683,0.656360387802124,,,
120,2298,,,,0.6569814085960388,0.4340275228023529,0.6827588677406311
120,2298,0.6569814085960388,0.27232104539871216,0.6827588677406311,,,
121,2317,,,,0.6412582397460938,0.4335784912109375,0.6710502505302429
121,2317,0.6412582397460938,0.2713376581668854,0.6710502505302429,,,
122,2336,,,,0.6467308402061462,0.4331541955471039,0.675118088722229
122,2336,0.6467308402061462,0.270449697971344,0.675118088722229,,,
123,2355,,,,0.6644858121871948,0.4327799379825592,0.6889091730117798
123,2355,0.6644858121871948,0.26938897371292114,0.6889091730117798,,,
124,2374,,,,0.64853435754776,0.4327285885810852,0.679668128490448
124,2374,0.64853435754776,0.26858699321746826,0.679668128490448,,,
125,2393,,,,0.6286670565605164,0.432526171207428,0.661358118057251
125,2393,0.6286670565605164,0.2681843638420105,0.661358118057251,,,
126,2412,,,,0.6260573863983154,0.43231308460235596,0.6557546257972717
126,2412,0.6260573863983154,0.26743006706237793,0.6557546257972717,,,
127,2431,,,,0.5855181813240051,0.43243148922920227,0.6262885332107544
127,2431,0.5855181813240051,0.2667545974254608,0.6262885332107544,,,
128,2450,,,,0.6286630630493164,0.4322148859500885,0.6576736569404602
128,2450,0.6286630630493164,0.26596689224243164,0.6576736569404602,,,
129,2469,,,,0.6191163063049316,0.43179506063461304,0.6511338949203491
129,2469,0.6191163063049316,0.26509594917297363,0.6511338949203491,,,
130,2488,,,,0.620875895023346,0.4314604103565216,0.6487866044044495
130,2488,0.620875895023346,0.2643122971057892,0.6487866044044495,,,
131,2507,,,,0.628012478351593,0.43118607997894287,0.6622467041015625
131,2507,0.628012478351593,0.263424813747406,0.6622467041015625,,,
132,2526,,,,0.6466538310050964,0.4308408796787262,0.6691669225692749
132,2526,0.6466538310050964,0.26258212327957153,0.6691669225692749,,,
133,2545,,,,0.6450046896934509,0.430548757314682,0.6706328392028809
133,2545,0.6450046896934509,0.26172584295272827,0.6706328392028809,,,
134,2564,,,,0.638150155544281,0.43029874563217163,0.6714365482330322
134,2564,0.638150155544281,0.26069721579551697,0.6714365482330322,,,
135,2583,,,,0.6550765633583069,0.43008607625961304,0.682016909122467
135,2583,0.6550765633583069,0.2598661184310913,0.682016909122467,,,
136,2602,,,,0.6425202488899231,0.42974573373794556,0.6691993474960327
136,2602,0.6425202488899231,0.2589911222457886,0.6691993474960327,,,
137,2621,,,,0.6404160857200623,0.4293573200702667,0.6654146313667297
137,2621,0.6404160857200623,0.25811368227005005,0.6654146313667297,,,
138,2640,,,,0.6265836954116821,0.4291688799858093,0.6535570025444031
138,2640,0.6265836954116821,0.2572188377380371,0.6535570025444031,,,
139,2659,,,,0.6525858044624329,0.4288882911205292,0.6798310279846191
139,2659,0.6525858044624329,0.256224125623703,0.6798310279846191,,,
140,2678,,,,0.6479573249816895,0.4285604655742645,0.6745694875717163
140,2678,0.6479573249816895,0.2552659809589386,0.6745694875717163,,,
141,2697,,,,0.6165004372596741,0.4283665120601654,0.6521101593971252
141,2697,0.6165004372596741,0.2544231712818146,0.6521101593971252,,,
142,2716,,,,0.6410461664199829,0.42804986238479614,0.6706748008728027
142,2716,0.6410461664199829,0.2535057067871094,0.6706748008728027,,,
143,2735,,,,0.6231513023376465,0.42784392833709717,0.6558810472488403
143,2735,0.6231513023376465,0.2526697516441345,0.6558810472488403,,,
144,2754,,,,0.648712694644928,0.42760610580444336,0.6746158599853516
144,2754,0.648712694644928,0.2518206238746643,0.6746158599853516,,,
145,2773,,,,0.6382116079330444,0.42738425731658936,0.6659780144691467
145,2773,0.6382116079330444,0.2509973645210266,0.6659780144691467,,,
146,2792,,,,0.6315799951553345,0.42709943652153015,0.6589944958686829
146,2792,0.6315799951553345,0.2501494586467743,0.6589944958686829,,,
147,2811,,,,0.6513457298278809,0.42676109075546265,0.6738834977149963
147,2811,0.6513457298278809,0.24944175779819489,0.6738834977149963,,,
148,2830,,,,0.6640412211418152,0.4266449809074402,0.6886968016624451
148,2830,0.6640412211418152,0.2486782819032669,0.6886968016624451,,,
149,2849,,,,0.5540087819099426,0.42702916264533997,0.5812278389930725
149,2849,0.5540087819099426,0.24791808426380157,0.5812278389930725,,,
150,2868,,,,0.6010311245918274,0.4270068407058716,0.6284665465354919
150,2868,0.6010311245918274,0.24739831686019897,0.6284665465354919,,,
151,2887,,,,0.6202018857002258,0.42678841948509216,0.6447628140449524
151,2887,0.6202018857002258,0.24687130749225616,0.6447628140449524,,,
152,2888,,,,0.6202018857002258,0.42657285928726196,0.6447628140449524
